역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft
812,8.000000,1,1230.000000,평일,43.111111,41.648148,43.648148,41.259259,39.333333,29.277778,43.111111,41.648148,43.648148,41.259259,39.333333,29.277778
813,8.000000,1,1230.000000,평일,52.833333,50.740741,54.240741,48.962963,47.055556,35.722222,52.833333,50.740741,54.240741,48.962963,47.055556,35.722222
814,8.000000,1,1230.000000,평일,62.555556,59.833333,64.833333,56.666667,54.777778,42.166667,62.555556,59.833333,64.833333,56.666667,54.777778,42.166667
815,8.000000,1,1230.000000,평일,56.814815,57.777778,64.111111,53.703704,49.685185,38.814815,56.814815,57.777778,64.111111,53.703704,49.685185,38.814815
816,8.000000,1,1230.000000,평일,51.074074,55.722222,63.388889,50.740741,44.592593,35.462963,51.074074,55.722222,63.388889,50.740741,44.592593,35.462963
817,8.000000,1,1230.000000,평일,45.333333,53.666667,62.666667,47.777778,39.500000,32.111111,45.333333,53.666667,62.666667,47.777778,39.500000,32.111111
818,8.000000,1,1230.000000,평일,37.194444,46.472222,56.166667,42.027778,33.777778,28.138889,37.194444,46.472222,56.166667,42.027778,33.777778,28.138889
819,8.000000,1,1230.000000,평일,29.055556,39.277778,49.666667,36.277778,28.055556,24.166667,29.055556,39.277778,49.666667,36.277778,28.055556,24.166667
820,8.000000,1,1230.000000,평일,20.444444,28.833333,34.722222,26.083333,20.972222,17.666667,20.444444,28.833333,34.722222,26.083333,20.972222,17.666667
821,8.000000,1,1230.000000,평일,11.833333,18.388889,19.777778,15.888889,13.888889,11.166667,11.833333,18.388889,19.777778,15.888889,13.888889,11.166667
809,8.000000,1,1330.000000,일요일,24.666667,22.666667,29.500000,27.500000,28.166667,22.000000,24.666667,22.666667,29.500000,27.500000,28.166667,22.000000
810,8.000000,1,1330.000000,일요일,31.333333,26.500000,35.750000,36.000000,35.833333,26.916667,31.333333,26.500000,35.750000,36.000000,35.833333,26.916667
811,8.000000,1,1330.000000,일요일,38.000000,30.333333,42.000000,44.500000,43.500000,31.833333,38.000000,30.333333,42.000000,44.500000,43.500000,31.833333
812,8.000000,1,1330.000000,일요일,47.888889,39.777778,53.888889,53.222222,51.055556,37.111111,47.888889,39.777778,53.888889,53.222222,51.055556,37.111111
813,8.000000,1,1330.000000,일요일,57.777778,49.222222,65.777778,61.944444,58.611111,42.388889,57.777778,49.222222,65.777778,61.944444,58.611111,42.388889
814,8.000000,1,1330.000000,일요일,67.666667,58.666667,77.666667,70.666667,66.166667,47.666667,67.666667,58.666667,77.666667,70.666667,66.166667,47.666667
